CustomerID,Name,Age,TotalSpend ($),Email
3118,Mr. Albert Williams,42,1510,mr..albert.williams@example.com
3119,Kelly Wang,38,3114,kelly.wang@example.com
3120,Jane Summers,28,6452,jane.summers@example.com
3121,Melissa Harrison,49,8948,melissa.harrison@example.com
3122,Michelle Allison,18,1539,michelle.allison@example.com
3123,Jennifer Andrade,39,5876,jennifer.andrade@example.com
3124,Jessica Lyons,64,5110,jessica.lyons@example.com
3125,Terri Reese,31,9293,terri.reese@example.com
3126,Zachary Roberts,54,8667,zachary.roberts@example.com
3127,Angel Hanna,25,4090,angel.hanna@example.com
3128,Kelly Boyd,38,4178,kelly.boyd@example.com
3129,William Griffith,30,6204,william.griffith@example.com
3130,Katherine Lewis,24,3603,katherine.lewis@example.com
3131,Tina White,22,1359,tina.white@example.com
3132,Joel Rodriguez,41,8222,joel.rodriguez@example.com
3133,Elizabeth Lopez,53,1086,elizabeth.lopez@example.com
3134,Lori Dixon,19,3160,lori.dixon@example.com
3135,Matthew Gibson,19,584,matthew.gibson@example.com
3136,Christopher Carter,33,929,christopher.carter@example.com
3137,Yvonne Jones,53,5530,yvonne.jones@example.com
3138,Mrs. Amanda Silva,61,1137,mrs..amanda.silva@example.com
3139,Andrea Alexander,44,4807,andrea.alexander@example.com
3140,Mary Hernandez,55,1413,mary.hernandez@example.com
3141,Sharon Smith,53,9333,sharon.smith@example.com
3142,Brittany Harrington,56,1602,brittany.harrington@example.com
3143,Aaron Sullivan,46,5254,aaron.sullivan@example.com
3144,Shannon Tucker,60,5461,shannon.tucker@example.com
3145,Ashley Murphy,33,9804,ashley.murphy@example.com
3146,Summer House,31,1248,summer.house@example.com
3147,Michael Houston,29,4562,michael.houston@example.com
3148,Daniel Smith,33,8485,daniel.smith@example.com
3149,Ricardo Diaz,57,8134,ricardo.diaz@example.com
3150,Andrew Murphy,53,8014,andrew.murphy@example.com
3151,Michael Silva,35,3948,michael.silva@example.com
3152,Julie Jackson,63,5124,julie.jackson@example.com
3153,William Boyd,26,5689,william.boyd@example.com
3154,Natasha Vargas,23,1500,natasha.vargas@example.com
3155,John Gregory,25,4989,john.gregory@example.com
3156,Steven Mitchell,55,9861,steven.mitchell@example.com
3157,Crystal Robertson,54,7015,crystal.robertson@example.com
3158,George Villegas,44,3561,george.villegas@example.com
3159,Larry Mcclure,59,7228,larry.mcclure@example.com
3160,Steven Parrish,29,1280,steven.parrish@example.com
3161,Abigail Jackson,29,4707,abigail.jackson@example.com
3162,Debra Mills,54,9015,debra.mills@example.com
3163,Karen Rollins,38,3313,karen.rollins@example.com
3164,Christopher Bennett,33,9989,christopher.bennett@example.com
3165,Angela Jackson,58,1446,angela.jackson@example.com
3166,Kristy Allen,33,1829,kristy.allen@example.com
3167,David Miller,28,7694,david.miller@example.com
3168,Gina Griffin,52,1717,gina.griffin@example.com
3169,Leslie Hernandez,62,9448,leslie.hernandez@example.com
3170,Laura Armstrong,63,6498,laura.armstrong@example.com
3171,Thomas Scott,19,1611,thomas.scott@example.com
3172,Jordan Wilkerson,22,2193,jordan.wilkerson@example.com
3173,Linda Gonzalez DVM,44,2732,linda.gonzalez.dvm@example.com
3174,Mark Adams,28,7784,mark.adams@example.com
3175,Jennifer Carr,24,1068,jennifer.carr@example.com
3176,Lisa Jones,19,5807,lisa.jones@example.com
3177,Katherine Strickland,31,9111,katherine.strickland@example.com
3178,Ryan Jones,23,9642,ryan.jones@example.com
3179,Jordan Gibson,18,9304,jordan.gibson@example.com
3180,Jillian Green,18,6692,jillian.green@example.com
3181,Sheena Sullivan,44,9597,sheena.sullivan@example.com
3182,Matthew Hernandez,40,6142,matthew.hernandez@example.com
3183,Olivia Mitchell,34,5164,olivia.mitchell@example.com
3184,Elizabeth Richardson,42,8632,elizabeth.richardson@example.com
3185,Tina Baxter,33,6592,tina.baxter@example.com
3186,Mrs. Gina Patterson,38,6412,mrs..gina.patterson@example.com
3187,Tammy Martinez,63,4349,tammy.martinez@example.com
3188,Justin Lane,52,8238,justin.lane@example.com
3189,Jeremiah Davis,63,2094,jeremiah.davis@example.com
3190,Christopher Hurley,23,4621,christopher.hurley@example.com
3191,Nicholas Baker,30,4642,nicholas.baker@example.com
3192,Mikayla Morgan,45,8604,mikayla.morgan@example.com
3193,Christopher Becker,40,876,christopher.becker@example.com
3194,Lisa Carpenter,22,9196,lisa.carpenter@example.com
3195,Sarah Cannon,23,1887,sarah.cannon@example.com
3196,Taylor Anderson,47,8063,taylor.anderson@example.com
3197,Mariah Miller,49,7090,mariah.miller@example.com
3198,Katrina Atkins,36,7507,katrina.atkins@example.com
3199,Matthew Torres,18,6790,matthew.torres@example.com
3200,Steven Nguyen,50,8340,steven.nguyen@example.com
3201,Charles Maddox,32,8832,charles.maddox@example.com
3202,Kayla Ferrell,61,3596,kayla.ferrell@example.com
3203,Kevin Duran,21,3470,kevin.duran@example.com
3204,Jesus Roberts,36,7218,jesus.roberts@example.com
3205,Joel Houston,24,849,joel.houston@example.com
3206,Cynthia Smith,40,8286,cynthia.smith@example.com
3207,Johnny May,40,960,johnny.may@example.com
3208,Tracy Montoya,61,8181,tracy.montoya@example.com
3209,Michael Francis,22,7715,michael.francis@example.com
3210,James Long,64,8987,james.long@example.com
3211,Eric Johnson,47,7997,eric.johnson@example.com
3212,Mark Sanders,21,4996,mark.sanders@example.com
3213,Tonya Brady,57,8990,tonya.brady@example.com
3214,Jose Hickman,18,9471,jose.hickman@example.com
3215,Angela Hill,46,7386,angela.hill@example.com
3216,Chelsea Griffin,33,6757,chelsea.griffin@example.com
3217,Robin Rodriguez,40,1789,robin.rodriguez@example.com
3218,Noah Burns,40,4105,noah.burns@example.com
3219,Darren Campbell,45,6213,darren.campbell@example.com
3220,Erica Moran,61,7295,erica.moran@example.com
3221,Brian Parker,43,5790,brian.parker@example.com
3222,Lisa Clark,63,7006,lisa.clark@example.com
3223,Hailey Valencia,20,7582,hailey.valencia@example.com
3224,Leah Hodge,37,7403,leah.hodge@example.com
3225,Nathan Lawson,19,7478,nathan.lawson@example.com
3226,Jamie Rodriguez,51,2912,jamie.rodriguez@example.com
3227,Johnny Morales,38,2153,johnny.morales@example.com
3228,Rick Young,46,3478,rick.young@example.com
3229,Bobby Hall,49,6013,bobby.hall@example.com
3230,Dawn Landry,23,4982,dawn.landry@example.com
3231,Christine Caldwell,25,3008,christine.caldwell@example.com
3232,Ashley Anderson,55,8945,ashley.anderson@example.com
3233,Joseph Moses,63,7950,joseph.moses@example.com
3234,Juan Jackson,27,9764,juan.jackson@example.com
3235,Carol Young,33,9544,carol.young@example.com
3236,Nancy Nelson,55,4393,nancy.nelson@example.com
3237,Joanna Torres,56,4385,joanna.torres@example.com
3238,Justin Parsons,36,6055,justin.parsons@example.com
3239,Samantha Robinson,42,672,samantha.robinson@example.com
3240,Jeffrey Davidson,24,2373,jeffrey.davidson@example.com
3241,Matthew Lopez MD,34,4158,matthew.lopez.md@example.com
3242,Laura Lyons,29,8524,laura.lyons@example.com
3243,Nicole Gamble,41,5896,nicole.gamble@example.com
3244,Lisa Rose,64,8845,lisa.rose@example.com
3245,Jennifer Ford,20,5679,jennifer.ford@example.com
3246,Cheryl Gonzalez,29,8250,cheryl.gonzalez@example.com
3247,Larry Cox,40,758,larry.cox@example.com
3248,Kimberly Gilmore,39,3723,kimberly.gilmore@example.com
3249,Bryan Castro,40,4864,bryan.castro@example.com
3250,Jeffrey Martin,21,7911,jeffrey.martin@example.com
3251,Tom Lopez,61,1008,tom.lopez@example.com
3252,Gregory Adams,34,2881,gregory.adams@example.com
3253,Tracy Nelson,57,2481,tracy.nelson@example.com
3254,James Lee,25,1284,james.lee@example.com
3255,Michelle Bell,29,2234,michelle.bell@example.com
3256,Jeanette Myers,28,7422,jeanette.myers@example.com
3257,Paul Zimmerman,36,2335,paul.zimmerman@example.com
3258,Christopher Wilkins,53,3940,christopher.wilkins@example.com
3259,Kristy Barnett,43,3000,kristy.barnett@example.com
3260,Christopher Peterson,62,7886,christopher.peterson@example.com
3261,Trevor Marshall,19,5830,trevor.marshall@example.com
3262,Michael Black,28,1661,michael.black@example.com
3263,Michelle Graham,55,4668,michelle.graham@example.com
3264,Judy Shannon,31,1807,judy.shannon@example.com
3265,Christopher Pearson,24,6187,christopher.pearson@example.com
3266,Troy Davis,22,9367,troy.davis@example.com
3267,Michael Ward,30,7151,michael.ward@example.com
3268,Mitchell Thompson,32,6261,mitchell.thompson@example.com
3269,Brittney Hartman,48,3116,brittney.hartman@example.com
3270,Maria Dunlap,55,3737,maria.dunlap@example.com
3271,Cheryl Richardson,57,5548,cheryl.richardson@example.com
3272,Michael Johnson,45,3100,michael.johnson@example.com
3273,Jack Martinez,35,8246,jack.martinez@example.com
3274,Patricia Jackson,48,6542,patricia.jackson@example.com
3275,Jeff Meyer,23,2231,jeff.meyer@example.com
3276,Lindsay Lopez,55,7072,lindsay.lopez@example.com
3277,David Davidson,51,9408,david.davidson@example.com
3278,Jessica Cole,31,8871,jessica.cole@example.com
3279,Gene Leon,33,3537,gene.leon@example.com
3280,Robert Taylor,48,5605,robert.taylor@example.com
3281,Phillip Cook,19,919,phillip.cook@example.com
3282,Thomas Carey,38,5199,thomas.carey@example.com
3283,Wanda Gonzalez,36,6593,wanda.gonzalez@example.com
3284,Nicole Castaneda,19,6276,nicole.castaneda@example.com
3285,Sara Smith,61,7728,sara.smith@example.com
3286,Brian Kennedy,63,2674,brian.kennedy@example.com
3287,Monica Hill,44,9051,monica.hill@example.com
3288,Michael Roberts,41,6028,michael.roberts@example.com
3289,Joshua Preston,57,1720,joshua.preston@example.com
3290,Nathan Lam,64,5635,nathan.lam@example.com
3291,Michael Morris,42,1468,michael.morris@example.com
3292,Valerie Meadows,43,9071,valerie.meadows@example.com
3293,Stacey Williams,57,616,stacey.williams@example.com
3294,Alan Brown,20,7895,alan.brown@example.com
3295,Joshua Jordan,47,3774,joshua.jordan@example.com
3296,Craig Fischer,57,3739,craig.fischer@example.com
3297,Destiny Rodriguez,55,5588,destiny.rodriguez@example.com
3298,Megan Kelley,24,5087,megan.kelley@example.com
3299,Mike Morris,27,2011,mike.morris@example.com
3300,Angela Woodward,62,1334,angela.woodward@example.com
3301,Kyle Garcia,24,5701,kyle.garcia@example.com
3302,Sean Klein,33,1242,sean.klein@example.com
3303,Deborah Miller,34,957,deborah.miller@example.com
3304,Natalie Ross,57,6419,natalie.ross@example.com
3305,Caleb Lopez,31,6809,caleb.lopez@example.com
3306,Jimmy Dawson,42,995,jimmy.dawson@example.com
3307,Jeffrey Skinner,59,3010,jeffrey.skinner@example.com
3308,Michael Parker,34,6279,michael.parker@example.com
3309,James Norris,26,4218,james.norris@example.com
3310,Joyce Garcia,18,1930,joyce.garcia@example.com
3311,Stephanie Durham MD,38,7350,stephanie.durham.md@example.com
3312,Monique Ayala,58,8185,monique.ayala@example.com
3313,Michelle Turner,39,9370,michelle.turner@example.com
3314,Patricia Brown,31,7203,patricia.brown@example.com
3315,Hannah Lucero,19,4281,hannah.lucero@example.com
3316,Donna Mclaughlin,59,9788,donna.mclaughlin@example.com
3317,Jamie Horn,23,1413,jamie.horn@example.com
3318,Jason Rodgers,32,7798,jason.rodgers@example.com
3319,Robert Short,51,7772,robert.short@example.com
3320,Thomas Russell,36,2024,thomas.russell@example.com
3321,Carrie Smith,64,6787,carrie.smith@example.com
3322,Eric Odonnell,33,6127,eric.odonnell@example.com
3323,Amanda Simmons,25,6417,amanda.simmons@example.com
3324,Craig King,47,6334,craig.king@example.com
3325,Madeline Lopez,37,7839,madeline.lopez@example.com
3326,William Patterson,52,7742,william.patterson@example.com
3327,Adam Brown,45,8231,adam.brown@example.com
3328,Danielle Kerr,38,3600,danielle.kerr@example.com
3329,Mr. Dakota Peterson,55,1487,mr..dakota.peterson@example.com
3330,James Mcintosh,46,1496,james.mcintosh@example.com
3331,Anne Richardson,47,5773,anne.richardson@example.com
3332,Mia Foster,30,8426,mia.foster@example.com
3333,Christina Ayers,50,884,christina.ayers@example.com
3334,Miss Ashley Zamora,37,8480,miss.ashley.zamora@example.com
3335,Michele Mayer,30,5549,michele.mayer@example.com
3336,Melanie Archer,62,9267,melanie.archer@example.com
3337,Dustin Martin,33,5031,dustin.martin@example.com
3338,Katie Nelson,25,5597,katie.nelson@example.com
3339,William Frazier,37,7293,william.frazier@example.com
3340,Kimberly Callahan,39,2522,kimberly.callahan@example.com
3341,Elizabeth Stafford,26,7830,elizabeth.stafford@example.com
3342,Suzanne Henderson,23,2666,suzanne.henderson@example.com
3343,Anthony Russell,52,1642,anthony.russell@example.com
3344,Christina Chavez,60,9696,christina.chavez@example.com
3345,Jennifer Ross,40,6252,jennifer.ross@example.com
3346,Christina Cabrera,43,3327,christina.cabrera@example.com
3347,Jessica Kemp,29,4838,jessica.kemp@example.com
3348,Ryan Waller,56,2434,ryan.waller@example.com
3349,Dominic Bennett,46,7521,dominic.bennett@example.com
3350,Stephanie Carlson,64,3838,stephanie.carlson@example.com
3351,Kaitlyn Carr,27,6700,kaitlyn.carr@example.com
3352,Joshua Solomon,34,3648,joshua.solomon@example.com
3353,Ashley Baker,62,2653,ashley.baker@example.com
3354,Andrew Green,51,2004,andrew.green@example.com
3355,Mary Whitaker,23,5344,mary.whitaker@example.com
3356,Joan Simmons,26,3227,joan.simmons@example.com
3357,Kenneth Smith,37,2057,kenneth.smith@example.com
3358,Eric Padilla,23,8541,eric.padilla@example.com
3359,Julie Colon,58,3479,julie.colon@example.com
3360,Brittany Pennington,58,8805,brittany.pennington@example.com
3361,Carl Moore,49,3419,carl.moore@example.com
3362,Shelly Mcintyre,56,7299,shelly.mcintyre@example.com
3363,John Davis,64,5412,john.davis@example.com
3364,Breanna Cochran,50,8669,breanna.cochran@example.com
3365,Michael Norris,46,8751,michael.norris@example.com
3366,Kimberly Walker,49,5635,kimberly.walker@example.com
3367,Veronica Vincent,27,9293,veronica.vincent@example.com
3368,Patricia Warren,39,7947,patricia.warren@example.com
3369,Tammy Velasquez,18,3459,tammy.velasquez@example.com
3370,Anthony Moore,32,2123,anthony.moore@example.com
3371,Todd Kane,50,6781,todd.kane@example.com
3372,Robert Johnson,51,7787,robert.johnson@example.com
3373,Tyler Perry,29,2600,tyler.perry@example.com
3374,Matthew Elliott,43,8610,matthew.elliott@example.com
3375,Jessica Ware,52,2950,jessica.ware@example.com
3376,Shawn Harmon,36,9106,shawn.harmon@example.com
3377,Ryan Rodriguez,52,733,ryan.rodriguez@example.com
3378,Marilyn Johnson,56,8871,marilyn.johnson@example.com
3379,April Hughes,62,6113,april.hughes@example.com
3380,Robert Larson,40,8666,robert.larson@example.com
3381,Anthony Blankenship,64,9823,anthony.blankenship@example.com
3382,Elizabeth Rodriguez,28,8810,elizabeth.rodriguez@example.com
3383,Crystal Baker,58,5241,crystal.baker@example.com
3384,Karen Gomez,50,1452,karen.gomez@example.com
3385,Michael Robinson,33,8243,michael.robinson@example.com
3386,William Chavez,45,1673,william.chavez@example.com
3387,Nicholas Murray,37,4670,nicholas.murray@example.com
3388,Hannah Stanton,50,9065,hannah.stanton@example.com
3389,Alicia Greene,41,2875,alicia.greene@example.com
3390,Carly Singleton,27,7166,carly.singleton@example.com
3391,Erin Curtis,41,1836,erin.curtis@example.com
3392,Shaun Holland,31,2987,shaun.holland@example.com
3393,Tina Hale,36,5985,tina.hale@example.com
3394,Stanley Ramirez,27,7556,stanley.ramirez@example.com
3395,Valerie Webb,56,7575,valerie.webb@example.com
3396,Samuel Ortiz,58,5483,samuel.ortiz@example.com
3397,Jesse Mitchell,29,8592,jesse.mitchell@example.com
3398,Cynthia Brown,46,4099,cynthia.brown@example.com
3399,James Reynolds,61,9747,james.reynolds@example.com
3400,Laura Reed,40,6020,laura.reed@example.com
3401,Jamie Lee,38,570,jamie.lee@example.com
3402,John Sutton,33,9001,john.sutton@example.com
3403,Christine Saunders,28,9501,christine.saunders@example.com
3404,Alyssa Holland,37,9036,alyssa.holland@example.com
3405,Dennis Williams,22,1590,dennis.williams@example.com
3406,Kathleen Joseph,41,5596,kathleen.joseph@example.com
3407,Nicole Hill,51,3615,nicole.hill@example.com
3408,Hannah Clark,35,1285,hannah.clark@example.com
3409,Danielle Pittman,24,1875,danielle.pittman@example.com
3410,Shawn Moody,36,2750,shawn.moody@example.com
3411,Christopher Bullock,41,8960,christopher.bullock@example.com
3412,Angela Parks,42,2590,angela.parks@example.com
3413,Rebecca Moreno,37,6732,rebecca.moreno@example.com
3414,William Rivera,49,7988,william.rivera@example.com
3415,Mary Costa,43,9998,mary.costa@example.com
3416,Melissa Leach,30,9667,melissa.leach@example.com
3417,Donald Gaines,53,7328,donald.gaines@example.com
3418,Mr. Kevin Henson II,24,8320,mr..kevin.henson.ii@example.com
3419,Andrea Ingram,38,5111,andrea.ingram@example.com
3420,Mary Baker,36,6731,mary.baker@example.com
3421,Brent Weaver,58,6538,brent.weaver@example.com
3422,Mrs. Kelly Brandt,45,2720,mrs..kelly.brandt@example.com
3423,Victoria Meza,34,7720,victoria.meza@example.com
3424,David Myers,24,5547,david.myers@example.com
3425,Steven Martin,37,8429,steven.martin@example.com
3426,Robert Woodward,47,5090,robert.woodward@example.com
3427,Carlos Carlson,49,3906,carlos.carlson@example.com
3428,Lisa Patterson,26,1100,lisa.patterson@example.com
3429,Hannah Vargas,50,4154,hannah.vargas@example.com
3430,Jeffrey Thompson,35,7472,jeffrey.thompson@example.com
3431,Cheryl Davis DVM,56,4690,cheryl.davis.dvm@example.com
3432,Chad Shields,34,1928,chad.shields@example.com
3433,Bradley Larson,42,5437,bradley.larson@example.com
3434,James Foster,34,3173,james.foster@example.com
3435,Daniel Nixon,50,5082,daniel.nixon@example.com
3436,Kaitlyn Thompson,60,7518,kaitlyn.thompson@example.com
3437,Sandra Bridges,26,4462,sandra.bridges@example.com
